balloon_id,balloon_color,pop_time,strategy_name,threshold,end_PnL
0,purple,1,bayes_dp,4,0
1,blue,1,bayes_dp,4,0
2,orange,2,bayes_dp,4,0
3,red,1,bayes_dp,4,0
4,purple,1,bayes_dp,2,0
5,red,11,bayes_dp,2,2
6,blue,1,bayes_dp,2,2
7,blue,4,bayes_dp,1,3
8,orange,1,bayes_dp,3,3
9,blue,3,bayes_dp,2,5
10,blue,1,bayes_dp,3,5
11,blue,4,bayes_dp,2,7
12,orange,1,bayes_dp,2,7
13,red,8,bayes_dp,3,10
14,red,2,bayes_dp,5,10
15,orange,1,bayes_dp,1,10
16,red,29,bayes_dp,4,14
17,red,2,bayes_dp,5,14
18,blue,2,bayes_dp,3,14
19,red,12,bayes_dp,4,18
20,blue,9,bayes_dp,2,20
21,blue,1,bayes_dp,3,20
22,blue,3,bayes_dp,2,22
23,red,20,bayes_dp,5,27
24,purple,1,bayes_dp,1,27
25,orange,1,bayes_dp,1,27
26,orange,1,bayes_dp,1,27
27,blue,2,bayes_dp,3,27
28,orange,1,bayes_dp,1,27
29,orange,4,bayes_dp,1,28
30,orange,1,bayes_dp,1,28
31,purple,1,bayes_dp,1,28
32,red,14,bayes_dp,6,34
33,purple,3,bayes_dp,1,35
34,purple,1,bayes_dp,1,35
35,red,4,bayes_dp,7,35
36,red,1,bayes_dp,6,35
37,red,8,bayes_dp,6,41
38,blue,1,bayes_dp,3,41
39,purple,1,bayes_dp,1,41
40,purple,1,bayes_dp,1,41
41,blue,2,bayes_dp,2,41
42,red,6,bayes_dp,6,41
43,orange,1,bayes_dp,1,41
44,purple,2,bayes_dp,1,42
45,red,9,bayes_dp,6,48
46,red,2,bayes_dp,7,48
47,blue,1,bayes_dp,2,48
48,purple,1,bayes_dp,1,48
49,red,24,bayes_dp,7,55
50,purple,1,bayes_dp,1,55
51,orange,1,bayes_dp,1,55
52,purple,1,bayes_dp,1,55
53,blue,3,bayes_dp,2,57
54,red,26,bayes_dp,7,64
55,red,20,bayes_dp,7,71
56,red,1,bayes_dp,8,71
57,purple,1,bayes_dp,1,71
58,purple,1,bayes_dp,1,71
59,purple,4,bayes_dp,1,72
60,purple,1,bayes_dp,1,72
61,purple,2,bayes_dp,1,73
62,purple,1,bayes_dp,1,73
63,red,8,bayes_dp,7,80
64,red,11,bayes_dp,8,88
65,purple,1,bayes_dp,1,88
66,orange,1,bayes_dp,1,88
67,purple,1,bayes_dp,1,88
68,orange,1,bayes_dp,1,88
69,blue,1,bayes_dp,2,88
70,blue,1,bayes_dp,2,88
71,orange,1,bayes_dp,1,88
72,red,43,bayes_dp,8,96
73,orange,3,bayes_dp,1,97
74,orange,1,bayes_dp,1,97
75,purple,1,bayes_dp,1,97
76,orange,1,bayes_dp,1,97
77,red,5,bayes_dp,9,97
78,purple,1,bayes_dp,1,97
79,red,2,bayes_dp,8,97
80,orange,1,bayes_dp,1,97
81,blue,1,bayes_dp,2,97
82,orange,3,bayes_dp,1,98
83,orange,2,bayes_dp,1,99
84,purple,1,bayes_dp,1,99
85,red,25,bayes_dp,8,107
86,red,34,bayes_dp,8,115
87,red,21,bayes_dp,9,124
88,blue,4,bayes_dp,2,126
89,orange,1,bayes_dp,1,126
90,orange,3,bayes_dp,1,127
91,purple,1,bayes_dp,1,127
92,red,10,bayes_dp,9,136
93,red,21,bayes_dp,10,146
94,red,3,bayes_dp,11,146
95,blue,4,bayes_dp,2,148
96,purple,1,bayes_dp,1,148
97,red,2,bayes_dp,10,148
98,blue,2,bayes_dp,2,148
99,red,1,bayes_dp,9,148
100,blue,1,bayes_dp,2,148
101,red,3,bayes_dp,9,148
102,orange,4,bayes_dp,1,149
103,orange,3,bayes_dp,1,150
104,purple,2,bayes_dp,1,151
105,orange,3,bayes_dp,1,152
106,orange,1,bayes_dp,1,152
107,red,4,bayes_dp,9,152
108,purple,1,bayes_dp,1,152
109,blue,3,bayes_dp,2,154
110,orange,3,bayes_dp,1,155
111,red,2,bayes_dp,8,155
112,red,3,bayes_dp,8,155
113,purple,1,bayes_dp,1,155
114,orange,1,bayes_dp,1,155
115,orange,2,bayes_dp,1,156
116,blue,3,bayes_dp,2,158
117,blue,4,bayes_dp,2,160
118,purple,2,bayes_dp,1,161
119,red,3,bayes_dp,8,161
120,blue,4,bayes_dp,2,163
121,red,15,bayes_dp,8,171
122,red,26,bayes_dp,8,179
123,orange,2,bayes_dp,1,180
124,purple,1,bayes_dp,1,180
125,purple,1,bayes_dp,1,180
126,blue,1,bayes_dp,3,180
127,blue,1,bayes_dp,2,180
128,purple,1,bayes_dp,1,180
129,orange,3,bayes_dp,1,181
130,red,1,bayes_dp,8,181
131,red,8,bayes_dp,8,181
132,red,9,bayes_dp,8,189
133,red,6,bayes_dp,8,189
134,purple,2,bayes_dp,1,190
135,blue,6,bayes_dp,2,192
136,orange,1,bayes_dp,1,192
137,purple,2,bayes_dp,1,193
138,orange,2,bayes_dp,1,194
139,orange,2,bayes_dp,1,195
140,orange,1,bayes_dp,1,195
141,purple,2,bayes_dp,1,196
142,orange,1,bayes_dp,1,196
143,blue,1,bayes_dp,2,196
144,orange,1,bayes_dp,1,196
145,blue,1,bayes_dp,2,196
146,blue,3,bayes_dp,2,198
147,blue,1,bayes_dp,2,198
148,purple,1,bayes_dp,1,198
149,purple,3,bayes_dp,1,199
150,blue,2,bayes_dp,2,199
151,orange,1,bayes_dp,1,199
152,orange,1,bayes_dp,1,199
153,blue,1,bayes_dp,2,199
154,red,29,bayes_dp,8,207
155,orange,2,bayes_dp,1,208
156,red,2,bayes_dp,8,208
157,red,18,bayes_dp,8,216
158,purple,1,bayes_dp,1,216
159,red,1,bayes_dp,8,216
160,blue,4,bayes_dp,2,218
161,red,47,bayes_dp,8,226
162,blue,1,bayes_dp,2,226
163,red,9,bayes_dp,8,234
164,orange,1,bayes_dp,1,234
165,red,2,bayes_dp,9,234
166,blue,1,bayes_dp,2,234
167,red,7,bayes_dp,9,234
168,purple,1,bayes_dp,1,234
169,purple,1,bayes_dp,1,234
170,orange,1,bayes_dp,1,234
171,red,3,bayes_dp,8,234
172,orange,1,bayes_dp,1,234
173,red,10,bayes_dp,8,242
174,red,5,bayes_dp,9,242
175,red,16,bayes_dp,8,250
176,blue,3,bayes_dp,2,252
177,purple,1,bayes_dp,1,252
178,purple,1,bayes_dp,1,252
179,blue,6,bayes_dp,2,254
180,orange,1,bayes_dp,1,254
181,blue,1,bayes_dp,2,254
182,purple,1,bayes_dp,1,254
183,orange,6,bayes_dp,1,255
184,purple,1,bayes_dp,1,255
185,purple,3,bayes_dp,1,256
186,purple,1,bayes_dp,1,256
187,purple,1,bayes_dp,1,256
188,orange,2,bayes_dp,1,257
189,purple,1,bayes_dp,1,257
190,orange,1,bayes_dp,1,257
191,purple,1,bayes_dp,1,257
192,purple,1,bayes_dp,1,257
193,red,5,bayes_dp,9,257
194,red,11,bayes_dp,9,266
195,orange,1,bayes_dp,1,266
196,orange,1,bayes_dp,1,266
197,purple,1,bayes_dp,1,266
198,purple,1,bayes_dp,1,266
199,blue,1,bayes_dp,2,266
200,orange,1,bayes_dp,1,266
201,red,5,bayes_dp,9,266
202,purple,2,bayes_dp,1,267
203,purple,1,bayes_dp,1,267
204,blue,1,bayes_dp,2,267
205,red,12,bayes_dp,9,276
206,orange,1,bayes_dp,1,276
207,red,42,bayes_dp,9,285
208,purple,1,bayes_dp,1,285
209,purple,1,bayes_dp,1,285
210,blue,1,bayes_dp,2,285
211,blue,2,bayes_dp,2,285
212,red,4,bayes_dp,9,285
213,red,34,bayes_dp,9,294
214,blue,1,bayes_dp,2,294
215,blue,3,bayes_dp,2,296
216,purple,1,bayes_dp,1,296
217,red,14,bayes_dp,9,305
218,orange,1,bayes_dp,1,305
219,blue,1,bayes_dp,2,305
220,orange,3,bayes_dp,1,306
221,purple,1,bayes_dp,1,306
222,red,2,bayes_dp,9,306
223,purple,1,bayes_dp,1,306
224,purple,1,bayes_dp,1,306
225,red,1,bayes_dp,9,306
