balloon_id,balloon_color,pop_time,strategy_name,threshold,end_PnL
0,blue,3,bayes_dp,4,0
1,red,8,bayes_dp,4,4
2,purple,2,bayes_dp,4,4
3,orange,1,bayes_dp,4,4
4,blue,1,bayes_dp,3,4
5,red,21,bayes_dp,7,11
6,blue,1,bayes_dp,2,11
7,red,1,bayes_dp,12,11
8,purple,1,bayes_dp,3,11
9,purple,1,bayes_dp,2,11
10,orange,3,bayes_dp,2,13
11,orange,1,bayes_dp,3,13
12,purple,1,bayes_dp,1,13
13,orange,2,bayes_dp,2,13
14,red,3,bayes_dp,6,13
15,red,40,bayes_dp,6,19
16,red,24,bayes_dp,7,26
17,orange,1,bayes_dp,2,26
18,red,3,bayes_dp,8,26
19,red,1,bayes_dp,7,26
20,purple,1,bayes_dp,1,26
21,orange,1,bayes_dp,2,26
22,red,8,bayes_dp,6,32
23,purple,1,bayes_dp,1,32
24,orange,2,bayes_dp,1,33
25,orange,1,bayes_dp,2,33
26,red,4,bayes_dp,7,33
27,orange,2,bayes_dp,1,34
28,purple,1,bayes_dp,1,34
29,orange,2,bayes_dp,2,34
30,purple,1,bayes_dp,1,34
31,purple,1,bayes_dp,1,34
32,purple,1,bayes_dp,1,34
33,orange,1,bayes_dp,2,34
34,red,21,bayes_dp,7,41
35,blue,2,bayes_dp,2,41
36,red,16,bayes_dp,7,48
37,blue,9,bayes_dp,2,50
38,orange,1,bayes_dp,1,50
39,orange,2,bayes_dp,1,51
40,orange,1,bayes_dp,1,51
41,red,43,bayes_dp,8,59
42,orange,2,bayes_dp,1,60
43,purple,1,bayes_dp,1,60
44,red,13,bayes_dp,8,68
45,orange,1,bayes_dp,1,68
46,purple,1,bayes_dp,1,68
47,blue,3,bayes_dp,2,70
48,purple,1,bayes_dp,1,70
49,red,8,bayes_dp,9,70
50,purple,1,bayes_dp,1,70
51,orange,1,bayes_dp,1,70
52,purple,2,bayes_dp,1,71
53,purple,1,bayes_dp,1,71
54,orange,3,bayes_dp,1,72
55,red,2,bayes_dp,9,72
56,blue,5,bayes_dp,3,75
57,red,5,bayes_dp,8,75
58,purple,1,bayes_dp,1,75
59,orange,1,bayes_dp,1,75
60,red,3,bayes_dp,8,75
61,red,6,bayes_dp,8,75
62,blue,2,bayes_dp,3,75
63,purple,1,bayes_dp,1,75
64,purple,1,bayes_dp,1,75
65,blue,3,bayes_dp,3,75
66,red,4,bayes_dp,8,75
67,purple,1,bayes_dp,1,75
68,orange,1,bayes_dp,1,75
69,red,11,bayes_dp,8,83
70,blue,3,bayes_dp,3,83
71,purple,2,bayes_dp,1,84
72,red,45,bayes_dp,8,92
73,orange,1,bayes_dp,1,92
74,purple,1,bayes_dp,1,92
75,purple,1,bayes_dp,1,92
76,blue,2,bayes_dp,3,92
77,orange,1,bayes_dp,1,92
78,orange,3,bayes_dp,1,93
79,orange,2,bayes_dp,1,94
80,purple,1,bayes_dp,1,94
81,purple,1,bayes_dp,1,94
82,red,19,bayes_dp,8,102
83,purple,2,bayes_dp,1,103
84,blue,1,bayes_dp,3,103
85,red,7,bayes_dp,8,103
86,purple,3,bayes_dp,1,104
87,blue,2,bayes_dp,2,104
88,red,37,bayes_dp,8,112
89,red,1,bayes_dp,9,112
90,purple,2,bayes_dp,1,113
91,red,1,bayes_dp,8,113
92,red,7,bayes_dp,8,113
93,blue,3,bayes_dp,2,115
94,blue,3,bayes_dp,3,115
95,purple,1,bayes_dp,1,115
96,red,4,bayes_dp,8,115
97,orange,3,bayes_dp,1,116
98,blue,1,bayes_dp,3,116
99,purple,1,bayes_dp,1,116
100,red,5,bayes_dp,8,116
101,blue,2,bayes_dp,2,116
102,red,1,bayes_dp,8,116
103,purple,1,bayes_dp,1,116
104,blue,3,bayes_dp,2,118
105,red,2,bayes_dp,8,118
106,red,2,bayes_dp,7,118
107,purple,1,bayes_dp,1,118
108,purple,1,bayes_dp,1,118
109,orange,1,bayes_dp,1,118
110,red,5,bayes_dp,7,118
111,blue,4,bayes_dp,2,120
112,orange,3,bayes_dp,1,121
113,orange,2,bayes_dp,1,122
114,orange,1,bayes_dp,1,122
115,blue,1,bayes_dp,3,122
116,blue,1,bayes_dp,2,122
117,orange,1,bayes_dp,1,122
118,orange,1,bayes_dp,1,122
119,blue,1,bayes_dp,2,122
120,orange,2,bayes_dp,1,123
121,red,5,bayes_dp,7,123
122,orange,5,bayes_dp,1,124
123,orange,1,bayes_dp,1,124
124,purple,1,bayes_dp,1,124
125,blue,1,bayes_dp,2,124
126,purple,1,bayes_dp,1,124
127,blue,2,bayes_dp,2,124
128,blue,1,bayes_dp,2,124
129,purple,1,bayes_dp,1,124
130,blue,1,bayes_dp,2,124
131,blue,2,bayes_dp,2,124
132,orange,5,bayes_dp,1,125
133,red,36,bayes_dp,7,132
134,blue,1,bayes_dp,2,132
