balloon_id,balloon_color,pop_time,strategy_name,threshold,end_PnL
0,orange,1,oracle,1,0
1,orange,1,oracle,1,0
2,orange,1,oracle,1,0
3,red,1,oracle,9,0
4,red,19,oracle,9,9
5,orange,1,oracle,1,9
6,red,15,oracle,9,18
7,purple,1,oracle,1,18
8,purple,1,oracle,1,18
9,blue,1,oracle,2,18
10,orange,2,oracle,1,19
11,blue,1,oracle,2,19
12,red,3,oracle,9,19
13,purple,1,oracle,1,19
14,red,10,oracle,9,28
15,blue,4,oracle,2,30
16,red,11,oracle,9,39
17,orange,1,oracle,1,39
18,red,21,oracle,9,48
19,blue,1,oracle,2,48
20,purple,1,oracle,1,48
21,purple,1,oracle,1,48
22,purple,1,oracle,1,48
23,red,11,oracle,9,57
24,purple,1,oracle,1,57
25,orange,1,oracle,1,57
26,orange,3,oracle,1,58
27,purple,1,oracle,1,58
28,blue,1,oracle,2,58
29,purple,2,oracle,1,59
30,red,2,oracle,9,59
31,purple,1,oracle,1,59
32,blue,2,oracle,2,59
33,purple,2,oracle,1,60
34,orange,1,oracle,1,60
35,red,1,oracle,9,60
36,red,2,oracle,9,60
37,purple,1,oracle,1,60
38,orange,2,oracle,1,61
39,red,3,oracle,9,61
40,red,4,oracle,9,61
41,purple,1,oracle,1,61
42,orange,6,oracle,1,62
43,blue,3,oracle,2,64
44,blue,6,oracle,2,66
45,purple,1,oracle,1,66
46,blue,3,oracle,2,68
47,blue,5,oracle,2,70
48,red,18,oracle,9,79
49,blue,2,oracle,2,79
50,red,23,oracle,9,88
51,red,2,oracle,9,88
52,blue,1,oracle,2,88
53,red,1,oracle,9,88
54,blue,5,oracle,2,90
55,orange,2,oracle,1,91
56,purple,1,oracle,1,91
57,purple,1,oracle,1,91
58,orange,1,oracle,1,91
59,orange,1,oracle,1,91
60,red,23,oracle,9,100
61,red,11,oracle,9,109
62,purple,1,oracle,1,109
63,orange,1,oracle,1,109
64,orange,1,oracle,1,109
65,purple,1,oracle,1,109
66,orange,1,oracle,1,109
67,blue,1,oracle,2,109
68,orange,4,oracle,1,110
69,purple,3,oracle,1,111
70,purple,2,oracle,1,112
71,blue,1,oracle,2,112
72,orange,2,oracle,1,113
73,purple,1,oracle,1,113
74,blue,5,oracle,2,115
75,purple,1,oracle,1,115
76,orange,1,oracle,1,115
77,orange,1,oracle,1,115
78,blue,1,oracle,2,115
79,purple,1,oracle,1,115
80,orange,2,oracle,1,116
81,blue,2,oracle,2,116
82,blue,1,oracle,2,116
83,orange,1,oracle,1,116
84,purple,2,oracle,1,117
85,red,44,oracle,9,126
86,blue,1,oracle,2,126
87,orange,1,oracle,1,126
88,blue,6,oracle,2,128
89,purple,1,oracle,1,128
90,red,10,oracle,9,137
91,purple,2,oracle,1,138
92,orange,4,oracle,1,139
93,orange,1,oracle,1,139
94,purple,1,oracle,1,139
95,blue,2,oracle,2,139
96,orange,2,oracle,1,140
97,orange,3,oracle,1,141
98,purple,1,oracle,1,141
99,red,16,oracle,9,150
100,red,2,oracle,9,150
101,orange,2,oracle,1,151
102,purple,1,oracle,1,151
103,purple,1,oracle,1,151
104,red,5,oracle,9,151
105,orange,2,oracle,1,152
106,purple,2,oracle,1,153
107,purple,1,oracle,1,153
108,blue,2,oracle,2,153
109,purple,2,oracle,1,154
110,orange,1,oracle,1,154
111,orange,1,oracle,1,154
112,orange,1,oracle,1,154
113,purple,1,oracle,1,154
114,red,2,oracle,9,154
115,orange,1,oracle,1,154
116,blue,2,oracle,2,154
117,red,15,oracle,9,163
118,orange,2,oracle,1,164
119,orange,5,oracle,1,165
120,blue,1,oracle,2,165
121,blue,3,oracle,2,167
122,red,4,oracle,9,167
