balloon_id,balloon_color,pop_time,strategy_name,threshold,end_PnL
0,orange,3,0_64_greedy,1,1
1,orange,3,0_64_greedy,1000,1
2,orange,3,0_64_greedy,3,1
3,blue,2,0_64_greedy,1,2
4,red,3,0_64_greedy,1000,2
5,red,11,0_64_greedy,2,4
6,purple,2,0_64_greedy,1000,4
7,orange,1,0_64_greedy,3,4
8,blue,2,0_64_greedy,1000,4
9,orange,2,0_64_greedy,1000,4
10,purple,2,0_64_greedy,1,5
11,purple,6,0_64_greedy,1000,5
12,purple,2,0_64_greedy,1000,5
13,blue,4,0_64_greedy,1000,5
14,purple,1,0_64_greedy,1000,5
15,blue,24,0_64_greedy,1000,5
16,blue,13,0_64_greedy,8,13
17,orange,5,0_64_greedy,1000,13
18,red,5,0_64_greedy,3,16
19,purple,1,0_64_greedy,1000,16
20,red,9,0_64_greedy,1000,16
21,orange,9,0_64_greedy,2,18
22,red,11,0_64_greedy,6,24
23,orange,2,0_64_greedy,1000,24
24,orange,4,0_64_greedy,1000,24
25,orange,1,0_64_greedy,1000,24
26,purple,1,0_64_greedy,1000,24
27,blue,5,0_64_greedy,1000,24
28,purple,1,0_64_greedy,1000,24
29,blue,1,0_64_greedy,1000,24
30,blue,1,0_64_greedy,1000,24
31,blue,2,0_64_greedy,1000,24
32,purple,2,0_64_greedy,1000,24
33,orange,1,0_64_greedy,1000,24
34,blue,8,0_64_greedy,1000,24
35,purple,1,0_64_greedy,2,24
36,blue,18,0_64_greedy,1000,24
37,red,3,0_64_greedy,1000,24
38,red,15,0_64_greedy,7,31
39,blue,14,0_64_greedy,7,38
40,purple,1,0_64_greedy,1,38
41,red,17,0_64_greedy,8,46
42,orange,13,0_64_greedy,1000,46
43,red,9,0_64_greedy,10,46
44,purple,2,0_64_greedy,1000,46
45,orange,3,0_64_greedy,3,46
46,orange,2,0_64_greedy,3,46
47,blue,8,0_64_greedy,1000,46
48,orange,1,0_64_greedy,3,46
49,purple,6,0_64_greedy,1000,46
50,orange,1,0_64_greedy,1000,46
51,red,3,0_64_greedy,1000,46
52,orange,2,0_64_greedy,1000,46
53,blue,5,0_64_greedy,1000,46
54,purple,1,0_64_greedy,1000,46
55,red,1,0_64_greedy,1000,46
56,purple,2,0_64_greedy,1000,46
57,purple,2,0_64_greedy,2,46
58,orange,14,0_64_greedy,3,49
59,orange,3,0_64_greedy,3,49
60,purple,3,0_64_greedy,1000,49
61,orange,2,0_64_greedy,1000,49
62,red,18,0_64_greedy,1000,49
63,blue,3,0_64_greedy,7,49
64,orange,3,0_64_greedy,1000,49
65,orange,11,0_64_greedy,3,52
66,red,9,0_64_greedy,1000,52
67,purple,1,0_64_greedy,1000,52
68,red,16,0_64_greedy,1000,52
69,orange,2,0_64_greedy,3,52
70,red,1,0_64_greedy,9,52
71,red,11,0_64_greedy,9,61
72,purple,1,0_64_greedy,2,61
73,blue,2,0_64_greedy,7,61
74,red,2,0_64_greedy,1000,61
75,blue,5,0_64_greedy,1000,61
76,orange,3,0_64_greedy,1000,61
77,blue,8,0_64_greedy,1000,61
78,red,4,0_64_greedy,1000,61
79,purple,3,0_64_greedy,2,63
80,orange,4,0_64_greedy,1000,63
81,orange,2,0_64_greedy,1000,63
82,orange,2,0_64_greedy,1000,63
83,blue,4,0_64_greedy,7,63
84,red,4,0_64_greedy,8,63
85,orange,2,0_64_greedy,1000,63
86,blue,3,0_64_greedy,6,63
87,red,6,0_64_greedy,8,63
88,blue,11,0_64_greedy,6,69
89,red,26,0_64_greedy,8,77
90,red,12,0_64_greedy,1000,77
91,purple,1,0_64_greedy,1000,77
92,blue,4,0_64_greedy,1000,77
93,orange,4,0_64_greedy,1000,77
94,red,5,0_64_greedy,9,77
95,orange,2,0_64_greedy,1000,77
96,blue,1,0_64_greedy,6,77
97,red,3,0_64_greedy,1000,77
98,red,5,0_64_greedy,1000,77
99,orange,2,0_64_greedy,1000,77
100,blue,2,0_64_greedy,1000,77
101,purple,1,0_64_greedy,2,77
102,blue,1,0_64_greedy,6,77
103,purple,3,0_64_greedy,1000,77
104,purple,1,0_64_greedy,1000,77
105,orange,1,0_64_greedy,1000,77
106,red,1,0_64_greedy,1000,77
107,blue,18,0_64_greedy,1000,77
108,orange,10,0_64_greedy,1000,77
109,blue,5,0_64_greedy,1000,77
110,orange,1,0_64_greedy,3,77
111,red,16,0_64_greedy,1000,77
112,blue,4,0_64_greedy,1000,77
113,orange,6,0_64_greedy,1000,77
114,red,6,0_64_greedy,1000,77
115,purple,1,0_64_greedy,1000,77
116,blue,3,0_64_greedy,1000,77
