balloon_id,balloon_color,pop_time,strategy_name,threshold,end_PnL
0,orange,3,oracle,3,0
1,orange,3,oracle,3,0
2,orange,3,oracle,3,0
3,blue,2,oracle,4,0
4,red,3,oracle,9,0
5,red,11,oracle,9,9
6,purple,2,oracle,2,9
7,orange,1,oracle,3,9
8,blue,2,oracle,4,9
9,orange,2,oracle,3,9
10,purple,2,oracle,2,9
11,purple,6,oracle,2,11
12,purple,2,oracle,2,11
13,blue,4,oracle,4,11
14,purple,1,oracle,2,11
15,blue,24,oracle,4,15
16,blue,13,oracle,4,19
17,orange,5,oracle,3,22
18,red,5,oracle,9,22
19,purple,1,oracle,2,22
20,red,9,oracle,9,22
21,orange,9,oracle,3,25
22,red,11,oracle,9,34
23,orange,2,oracle,3,34
24,orange,4,oracle,3,37
25,orange,1,oracle,3,37
26,purple,1,oracle,2,37
27,blue,5,oracle,4,41
28,purple,1,oracle,2,41
29,blue,1,oracle,4,41
30,blue,1,oracle,4,41
31,blue,2,oracle,4,41
32,purple,2,oracle,2,41
33,orange,1,oracle,3,41
34,blue,8,oracle,4,45
35,purple,1,oracle,2,45
36,blue,18,oracle,4,49
37,red,3,oracle,9,49
38,red,15,oracle,9,58
39,blue,14,oracle,4,62
40,purple,1,oracle,2,62
41,red,17,oracle,9,71
42,orange,13,oracle,3,74
43,red,9,oracle,9,74
44,purple,2,oracle,2,74
45,orange,3,oracle,3,74
46,orange,2,oracle,3,74
47,blue,8,oracle,4,78
48,orange,1,oracle,3,78
49,purple,6,oracle,2,80
50,orange,1,oracle,3,80
51,red,3,oracle,9,80
52,orange,2,oracle,3,80
53,blue,5,oracle,4,84
54,purple,1,oracle,2,84
55,red,1,oracle,9,84
56,purple,2,oracle,2,84
57,purple,2,oracle,2,84
58,orange,14,oracle,3,87
59,orange,3,oracle,3,87
60,purple,3,oracle,2,89
61,orange,2,oracle,3,89
62,red,18,oracle,9,98
63,blue,3,oracle,4,98
64,orange,3,oracle,3,98
65,orange,11,oracle,3,101
66,red,9,oracle,9,101
67,purple,1,oracle,2,101
68,red,16,oracle,9,110
69,orange,2,oracle,3,110
70,red,1,oracle,9,110
71,red,11,oracle,9,119
72,purple,1,oracle,2,119
73,blue,2,oracle,4,119
74,red,2,oracle,9,119
75,blue,5,oracle,4,123
76,orange,3,oracle,3,123
77,blue,8,oracle,4,127
78,red,4,oracle,9,127
79,purple,3,oracle,2,129
80,orange,4,oracle,3,132
81,orange,2,oracle,3,132
82,orange,2,oracle,3,132
83,blue,4,oracle,4,132
84,red,4,oracle,9,132
85,orange,2,oracle,3,132
86,blue,3,oracle,4,132
87,red,6,oracle,9,132
88,blue,11,oracle,4,136
89,red,26,oracle,9,145
90,red,12,oracle,9,154
91,purple,1,oracle,2,154
92,blue,4,oracle,4,154
93,orange,4,oracle,3,157
94,red,5,oracle,9,157
95,orange,2,oracle,3,157
96,blue,1,oracle,4,157
97,red,3,oracle,9,157
98,red,5,oracle,9,157
99,orange,2,oracle,3,157
100,blue,2,oracle,4,157
101,purple,1,oracle,2,157
102,blue,1,oracle,4,157
103,purple,3,oracle,2,159
104,purple,1,oracle,2,159
105,orange,1,oracle,3,159
106,red,1,oracle,9,159
107,blue,18,oracle,4,163
108,orange,10,oracle,3,166
109,blue,5,oracle,4,170
110,orange,1,oracle,3,170
111,red,16,oracle,9,179
112,blue,4,oracle,4,179
113,orange,6,oracle,3,182
114,red,6,oracle,9,182
115,purple,1,oracle,2,182
116,blue,3,oracle,4,182
117,purple,1,oracle,2,182
118,orange,5,oracle,3,185
119,purple,5,oracle,2,187
120,purple,6,oracle,2,189
121,blue,10,oracle,4,193
122,orange,5,oracle,3,196
123,purple,1,oracle,2,196
124,red,29,oracle,9,205
125,purple,2,oracle,2,205
126,orange,2,oracle,3,205
127,orange,1,oracle,3,205
128,purple,6,oracle,2,207
129,orange,7,oracle,3,210
130,purple,1,oracle,2,210
131,red,2,oracle,9,210
132,purple,1,oracle,2,210
133,red,4,oracle,9,210
134,blue,7,oracle,4,214
135,purple,3,oracle,2,216
136,red,9,oracle,9,216
137,purple,1,oracle,2,216
138,purple,4,oracle,2,218
139,purple,1,oracle,2,218
140,blue,5,oracle,4,222
141,blue,3,oracle,4,222
142,purple,1,oracle,2,222
143,red,6,oracle,9,222
144,blue,1,oracle,4,222
145,purple,1,oracle,2,222
146,blue,5,oracle,4,226
147,red,1,oracle,9,226
148,purple,1,oracle,2,226
149,orange,1,oracle,3,226
150,purple,2,oracle,2,226
151,blue,1,oracle,4,226
152,purple,1,oracle,2,226
153,blue,4,oracle,4,226
154,purple,1,oracle,2,226
155,purple,1,oracle,2,226
156,purple,1,oracle,2,226
157,red,11,oracle,9,235
158,red,5,oracle,9,235
159,purple,2,oracle,2,235
160,red,2,oracle,9,235
161,red,5,oracle,9,235
162,blue,31,oracle,4,239
163,blue,6,oracle,4,243
164,orange,3,oracle,3,243
165,purple,1,oracle,2,243
166,orange,3,oracle,3,243
167,red,5,oracle,9,243
168,purple,4,oracle,2,245
169,red,1,oracle,9,245
170,purple,4,oracle,2,247
171,red,26,oracle,9,256
172,orange,1,oracle,3,256
173,orange,5,oracle,3,259
174,blue,1,oracle,4,259
175,purple,1,oracle,2,259
176,red,6,oracle,9,259
177,blue,4,oracle,4,259
178,red,4,oracle,9,259
179,orange,1,oracle,3,259
180,red,8,oracle,9,259
181,red,6,oracle,9,259
182,orange,4,oracle,3,262
183,red,28,oracle,9,271
184,purple,2,oracle,2,271
185,blue,2,oracle,4,271
186,red,16,oracle,9,280
187,orange,1,oracle,3,280
188,purple,4,oracle,2,282
189,blue,3,oracle,4,282
190,blue,5,oracle,4,286
191,red,4,oracle,9,286
192,blue,3,oracle,4,286
193,blue,2,oracle,4,286
194,orange,3,oracle,3,286
195,purple,2,oracle,2,286
196,blue,5,oracle,4,290
197,orange,5,oracle,3,293
198,blue,8,oracle,4,297
199,orange,2,oracle,3,297
200,blue,2,oracle,4,297
201,orange,13,oracle,3,300
202,red,21,oracle,9,309
203,purple,2,oracle,2,309
204,blue,2,oracle,4,309
205,purple,4,oracle,2,311
206,red,13,oracle,9,320
207,blue,2,oracle,4,320
208,blue,5,oracle,4,324
209,blue,3,oracle,4,324
210,red,3,oracle,9,324
211,blue,7,oracle,4,328
212,orange,9,oracle,3,331
213,orange,1,oracle,3,331
214,red,33,oracle,9,340
215,purple,2,oracle,2,340
216,purple,2,oracle,2,340
217,orange,2,oracle,3,340
218,red,24,oracle,9,349
219,purple,1,oracle,2,349
220,red,7,oracle,9,349
221,orange,1,oracle,3,349
222,purple,1,oracle,2,349
223,red,7,oracle,9,349
224,red,19,oracle,9,358
225,blue,10,oracle,4,362
226,red,2,oracle,9,362
227,purple,4,oracle,2,364
228,blue,2,oracle,4,364
229,orange,2,oracle,3,364
230,red,6,oracle,9,364
231,blue,3,oracle,4,364
232,purple,2,oracle,2,364
233,blue,9,oracle,4,368
234,red,19,oracle,9,377
235,purple,4,oracle,2,379
236,blue,6,oracle,4,383
237,purple,3,oracle,2,385
238,orange,3,oracle,3,385
239,blue,6,oracle,4,389
240,red,3,oracle,9,389
241,orange,3,oracle,3,389
242,red,5,oracle,9,389
243,orange,6,oracle,3,392
244,blue,6,oracle,4,396
245,purple,3,oracle,2,398
246,red,2,oracle,9,398
247,purple,1,oracle,2,398
248,blue,3,oracle,4,398
249,blue,1,oracle,4,398
250,red,18,oracle,9,407
251,red,36,oracle,9,416
252,purple,3,oracle,2,418
253,blue,9,oracle,4,422
254,purple,3,oracle,2,424
255,blue,1,oracle,4,424
256,blue,3,oracle,4,424
257,red,1,oracle,9,424
