balloon_id,balloon_color,pop_time,strategy_name,threshold,end_PnL
0,orange,1,oracle,1,0
1,orange,2,oracle,1,1
2,red,3,oracle,4,1
3,red,1,oracle,4,1
4,purple,1,oracle,1,1
5,purple,1,oracle,1,1
6,red,22,oracle,4,5
7,red,7,oracle,4,9
8,blue,4,oracle,2,11
9,purple,1,oracle,1,11
10,red,5,oracle,4,15
11,purple,1,oracle,1,15
12,orange,1,oracle,1,15
13,red,4,oracle,4,15
14,blue,3,oracle,2,17
15,red,2,oracle,4,17
16,purple,1,oracle,1,17
17,red,12,oracle,4,21
18,purple,1,oracle,1,21
19,purple,1,oracle,1,21
20,blue,1,oracle,2,21
21,red,3,oracle,4,21
22,purple,1,oracle,1,21
23,purple,3,oracle,1,22
24,purple,1,oracle,1,22
