balloon_id,balloon_color,pop_time,strategy_name,threshold,end_PnL
0,blue,7,0_02_greedy,1,1
1,orange,1,0_02_greedy,1,1
2,purple,1,0_02_greedy,1,1
3,purple,1,0_02_greedy,1,1
4,orange,3,0_02_greedy,1,2
5,red,4,0_02_greedy,1,3
6,blue,2,0_02_greedy,3,3
7,orange,1,0_02_greedy,1,3
8,purple,1,0_02_greedy,1,3
9,red,4,0_02_greedy,3,6
10,purple,1,0_02_greedy,1,6
11,blue,1,0_02_greedy,2,6
12,blue,2,0_02_greedy,1,7
13,red,4,0_02_greedy,6,7
14,red,8,0_02_greedy,4,11
15,orange,2,0_02_greedy,1,12
16,orange,2,0_02_greedy,1,13
17,blue,2,0_02_greedy,2,13
18,orange,1,0_02_greedy,2,13
19,red,8,0_02_greedy,7,20
20,red,1,0_02_greedy,10,20
21,purple,1,0_02_greedy,1,20
22,blue,2,0_02_greedy,2,20
23,red,12,0_02_greedy,7,27
24,orange,1,0_02_greedy,1,27
