balloon_id,balloon_color,pop_time,strategy_name,threshold,end_PnL
0,red,4,bayes_myopic,200,0
1,orange,2,bayes_myopic,200,0
2,orange,2,bayes_myopic,2,0
3,purple,2,bayes_myopic,200,0
4,red,7,bayes_myopic,5,5
5,orange,1,bayes_myopic,2,5
6,purple,1,bayes_myopic,2,5
7,orange,2,bayes_myopic,1,6
8,orange,2,bayes_myopic,2,6
9,blue,7,bayes_myopic,200,6
10,red,9,bayes_myopic,9,6
11,orange,1,bayes_myopic,2,6
12,orange,2,bayes_myopic,1,7
13,blue,2,bayes_myopic,7,7
14,orange,2,bayes_myopic,2,7
15,orange,7,bayes_myopic,2,9
16,blue,2,bayes_myopic,4,9
17,red,4,bayes_myopic,9,9
18,purple,1,bayes_myopic,1,9
19,red,14,bayes_myopic,7,16
20,blue,5,bayes_myopic,3,19
21,orange,2,bayes_myopic,2,19
22,purple,1,bayes_myopic,1,19
23,purple,1,bayes_myopic,1,19
24,purple,1,bayes_myopic,1,19
25,red,14,bayes_myopic,9,28
26,purple,2,bayes_myopic,1,29
27,purple,1,bayes_myopic,1,29
28,orange,1,bayes_myopic,2,29
29,red,6,bayes_myopic,12,29
30,purple,1,bayes_myopic,1,29
31,red,43,bayes_myopic,11,40
32,orange,2,bayes_myopic,2,40
33,orange,4,bayes_myopic,2,42
34,orange,1,bayes_myopic,2,42
35,red,14,bayes_myopic,13,55
36,purple,1,bayes_myopic,1,55
37,red,43,bayes_myopic,17,72
38,red,23,bayes_myopic,21,93
39,purple,1,bayes_myopic,1,93
40,blue,1,bayes_myopic,4,93
41,orange,1,bayes_myopic,2,93
42,orange,4,bayes_myopic,2,95
43,purple,1,bayes_myopic,1,95
44,blue,1,bayes_myopic,3,95
45,orange,1,bayes_myopic,2,95
46,purple,1,bayes_myopic,1,95
47,blue,3,bayes_myopic,3,95
48,purple,2,bayes_myopic,1,96
49,orange,1,bayes_myopic,2,96
50,red,2,bayes_myopic,26,96
51,orange,1,bayes_myopic,2,96
52,red,32,bayes_myopic,21,117
53,red,2,bayes_myopic,25,117
54,red,2,bayes_myopic,22,117
55,blue,2,bayes_myopic,3,117
56,blue,1,bayes_myopic,3,117
57,blue,2,bayes_myopic,2,117
58,purple,2,bayes_myopic,1,118
59,orange,2,bayes_myopic,2,118
60,orange,2,bayes_myopic,2,118
61,red,30,bayes_myopic,19,137
62,orange,2,bayes_myopic,2,137
63,red,1,bayes_myopic,21,137
64,blue,1,bayes_myopic,2,137
65,orange,1,bayes_myopic,2,137
66,blue,4,bayes_myopic,2,139
67,red,21,bayes_myopic,19,158
68,purple,1,bayes_myopic,1,158
69,orange,2,bayes_myopic,1,159
70,blue,1,bayes_myopic,2,159
71,orange,1,bayes_myopic,2,159
72,red,27,bayes_myopic,21,180
73,purple,2,bayes_myopic,1,181
74,purple,2,bayes_myopic,1,182
75,blue,2,bayes_myopic,2,182
76,red,22,bayes_myopic,24,182
77,red,1,bayes_myopic,23,182
78,orange,1,bayes_myopic,1,182
79,blue,3,bayes_myopic,2,184
80,red,23,bayes_myopic,21,205
81,blue,5,bayes_myopic,2,207
82,blue,2,bayes_myopic,2,207
83,purple,1,bayes_myopic,1,207
84,blue,4,bayes_myopic,2,209
85,red,9,bayes_myopic,23,209
86,orange,1,bayes_myopic,1,209
87,blue,1,bayes_myopic,2,209
88,purple,2,bayes_myopic,1,210
89,orange,1,bayes_myopic,1,210
90,purple,1,bayes_myopic,1,210
91,blue,3,bayes_myopic,2,212
92,red,11,bayes_myopic,22,212
93,blue,1,bayes_myopic,2,212
94,red,2,bayes_myopic,21,212
95,blue,5,bayes_myopic,2,214
96,orange,1,bayes_myopic,1,214
97,purple,1,bayes_myopic,1,214
98,red,13,bayes_myopic,19,214
99,red,18,bayes_myopic,19,214
100,purple,1,bayes_myopic,1,214
101,orange,2,bayes_myopic,1,215
102,blue,3,bayes_myopic,2,217
103,blue,4,bayes_myopic,3,220
104,purple,1,bayes_myopic,1,220
105,blue,1,bayes_myopic,3,220
106,orange,1,bayes_myopic,1,220
107,blue,3,bayes_myopic,3,220
108,purple,2,bayes_myopic,1,221
109,red,2,bayes_myopic,19,221
110,blue,2,bayes_myopic,3,221
111,blue,1,bayes_myopic,3,221
112,blue,1,bayes_myopic,2,221
113,blue,3,bayes_myopic,2,223
114,orange,1,bayes_myopic,1,223
115,purple,1,bayes_myopic,1,223
116,blue,4,bayes_myopic,2,225
117,orange,2,bayes_myopic,1,226
118,orange,1,bayes_myopic,1,226
119,purple,1,bayes_myopic,1,226
120,orange,1,bayes_myopic,1,226
121,purple,1,bayes_myopic,1,226
122,blue,1,bayes_myopic,3,226
123,purple,2,bayes_myopic,1,227
124,blue,1,bayes_myopic,2,227
125,orange,2,bayes_myopic,1,228
126,purple,1,bayes_myopic,1,228
127,red,7,bayes_myopic,18,228
128,blue,3,bayes_myopic,2,230
129,orange,2,bayes_myopic,1,231
130,orange,3,bayes_myopic,1,232
131,blue,1,bayes_myopic,2,232
132,red,2,bayes_myopic,17,232
133,orange,2,bayes_myopic,1,233
134,blue,3,bayes_myopic,2,235
135,red,5,bayes_myopic,16,235
136,orange,1,bayes_myopic,1,235
137,red,2,bayes_myopic,16,235
138,orange,1,bayes_myopic,1,235
139,red,12,bayes_myopic,15,235
140,red,19,bayes_myopic,15,250
141,purple,2,bayes_myopic,1,251
142,orange,1,bayes_myopic,1,251
143,blue,2,bayes_myopic,2,251
144,purple,1,bayes_myopic,1,251
145,blue,1,bayes_myopic,2,251
146,blue,2,bayes_myopic,2,251
147,orange,2,bayes_myopic,1,252
148,orange,3,bayes_myopic,1,253
149,purple,1,bayes_myopic,1,253
150,purple,1,bayes_myopic,1,253
151,purple,1,bayes_myopic,1,253
152,purple,2,bayes_myopic,1,254
153,purple,1,bayes_myopic,1,254
154,blue,3,bayes_myopic,2,256
155,purple,1,bayes_myopic,1,256
156,blue,1,bayes_myopic,2,256
157,blue,1,bayes_myopic,2,256
158,red,17,bayes_myopic,15,271
159,purple,1,bayes_myopic,1,271
160,red,4,bayes_myopic,16,271
161,purple,1,bayes_myopic,1,271
162,orange,1,bayes_myopic,1,271
163,red,7,bayes_myopic,16,271
164,purple,1,bayes_myopic,1,271
165,red,2,bayes_myopic,15,271
166,orange,3,bayes_myopic,1,272
167,red,3,bayes_myopic,15,272
168,blue,1,bayes_myopic,2,272
169,purple,1,bayes_myopic,1,272
170,red,3,bayes_myopic,14,272
171,red,12,bayes_myopic,14,272
172,purple,1,bayes_myopic,1,272
173,blue,1,bayes_myopic,2,272
174,blue,1,bayes_myopic,2,272
175,red,22,bayes_myopic,14,286
176,blue,2,bayes_myopic,2,286
177,purple,1,bayes_myopic,1,286
178,red,4,bayes_myopic,14,286
179,blue,2,bayes_myopic,2,286
180,orange,1,bayes_myopic,1,286
181,purple,1,bayes_myopic,1,286
182,purple,1,bayes_myopic,1,286
183,red,5,bayes_myopic,14,286
184,purple,1,bayes_myopic,1,286
185,red,17,bayes_myopic,13,299
186,purple,1,bayes_myopic,1,299
187,purple,1,bayes_myopic,1,299
188,orange,1,bayes_myopic,1,299
189,purple,1,bayes_myopic,1,299
190,orange,2,bayes_myopic,1,300
191,blue,3,bayes_myopic,2,302
192,orange,1,bayes_myopic,1,302
193,purple,2,bayes_myopic,1,303
194,purple,1,bayes_myopic,1,303
195,purple,1,bayes_myopic,1,303
196,orange,2,bayes_myopic,1,304
197,orange,2,bayes_myopic,1,305
